pgs_id,trait,mode,metric,value,value_lo,value_hi,baseline_value,baseline_value_lo,baseline_value_hi,delta_vs_baseline,reduction,n_labeled_retained
PGS004696,CAD,filter_20,kendall_w,0.08148148148148149,,,0.07361111111111111,,,0.007870370370370375,-0.007870370370370375,
PGS004696,CAD,filter_20,median_I2_retained,0.0,,,0.0,,,0.0,0.0,43149.0
PGS004696,CAD,filter_20,mean_sign_concordance_retained,0.6299571990966797,,,0.6266543865203857,,,0.0033028125762939453,0.0033028125762939453,43149.0
PGS004696,CAD,filter_20,weight_retained_frac,0.9067520102198262,,,1.0,,,-0.09324798978017379,0.09324798978017379,
PGS004696,CAD,filter_20,tail5_frac_AFR,0.1984126984126984,,,0.05555555555555555,,,0.14285714285714285,,
PGS004696,CAD,filter_20,tail5_frac_AMR,0.15079365079365079,,,0.23015873015873015,,,-0.07936507936507936,,
PGS004696,CAD,filter_20,tail5_frac_EAS,0.6507936507936508,,,0.7142857142857143,,,-0.06349206349206349,,
PGS004696,CAD,filter_20,tail5_frac_EUR,0.0,,,0.0,,,0.0,,
PGS004696,CAD,filter_20,tail5_frac_SAS,0.0,,,0.0,,,0.0,,
PGS004696,CAD,filter_20,tail5_ancestry_L1,0.2857142857142857,,,0.0,,,0.2857142857142857,,
PGS004698,CAD,filter_20,mean_abs_delta_EUR,4.350326484701817,4.0563596660904775,4.70237268542503,3.655455560197489,3.4795518987265246,3.8533583494961374,0.6948709245043281,-0.6948709245043281,
PGS004698,CAD,filter_20,kendall_w,0.08148148148148149,,,0.07361111111111111,,,0.007870370370370375,-0.007870370370370375,
PGS004698,CAD,filter_20,median_I2_retained,0.0,,,0.0,,,0.0,0.0,27083.0
PGS004698,CAD,filter_20,mean_sign_concordance_retained,0.6419204473495483,,,0.6355894207954407,,,0.006331026554107666,0.006331026554107666,27083.0
PGS004698,CAD,filter_20,weight_retained_frac,0.9459098283782197,,,1.0,,,-0.054090171621780314,0.054090171621780314,
PGS004698,CAD,filter_20,tail5_frac_AFR,0.9206349206349206,,,0.7301587301587301,,,0.19047619047619047,,
PGS004698,CAD,filter_20,tail5_frac_AMR,0.047619047619047616,,,0.09523809523809523,,,-0.047619047619047616,,
PGS004698,CAD,filter_20,tail5_frac_EAS,0.031746031746031744,,,0.1746031746031746,,,-0.14285714285714285,,
PGS004698,CAD,filter_20,tail5_frac_EUR,0.0,,,0.0,,,0.0,,
PGS004698,CAD,filter_20,tail5_frac_SAS,0.0,,,0.0,,,0.0,,
PGS004698,CAD,filter_20,tail5_ancestry_L1,0.38095238095238093,,,0.0,,,0.38095238095238093,,
PGS003897,BMI,filter_20,mean_abs_delta_EUR,0.3305661183588335,0.2788003156819717,0.4059224331078865,0.24074806570109797,0.20824358123211123,0.2925655743313509,0.08981805265773551,-0.08981805265773551,
PGS003897,BMI,filter_20,kendall_w,0.08148148148148149,,,0.07361111111111111,,,0.007870370370370375,-0.007870370370370375,
PGS003897,BMI,filter_20,median_I2_retained,0.29551929235458374,,,0.37224072217941284,,,-0.0767214298248291,0.0767214298248291,10854.0
PGS003897,BMI,filter_20,mean_sign_concordance_retained,0.56280517578125,,,0.5602743029594421,,,0.0025308728218078613,0.0025308728218078613,10854.0
PGS003897,BMI,filter_20,weight_retained_frac,0.7736286393795156,,,1.0,,,-0.22637136062048435,0.22637136062048435,
PGS003897,BMI,filter_20,tail5_frac_AFR,0.20634920634920634,,,0.23809523809523808,,,-0.031746031746031744,,
PGS003897,BMI,filter_20,tail5_frac_AMR,0.1349206349206349,,,0.19047619047619047,,,-0.05555555555555555,,
PGS003897,BMI,filter_20,tail5_frac_EAS,0.12698412698412698,,,0.0873015873015873,,,0.03968253968253968,,
PGS003897,BMI,filter_20,tail5_frac_EUR,0.20634920634920634,,,0.3253968253968254,,,-0.11904761904761907,,
PGS003897,BMI,filter_20,tail5_frac_SAS,0.3253968253968254,,,0.15873015873015872,,,0.16666666666666669,,
PGS003897,BMI,filter_20,tail5_ancestry_L1,0.41269841269841273,,,0.0,,,0.41269841269841273,,
PGS002853,LDL,filter_20,mean_abs_delta_EUR,0.18950468156548347,0.1485311329882793,0.2410054585852305,0.25989511412259914,0.18101813374665499,0.3492223280883946,-0.07039043255711566,0.07039043255711566,
PGS002853,LDL,filter_20,kendall_w,0.08148148148148149,,,0.07361111111111111,,,0.007870370370370375,-0.007870370370370375,
PGS002853,LDL,filter_20,median_I2_retained,0.0,,,0.048609644174575806,,,-0.048609644174575806,0.048609644174575806,383063.0
PGS002853,LDL,filter_20,mean_sign_concordance_retained,0.5978507399559021,,,0.5854026675224304,,,0.01244807243347168,0.01244807243347168,383063.0
PGS002853,LDL,filter_20,weight_retained_frac,0.930185137812185,,,1.0,,,-0.06981486218781496,0.06981486218781496,
PGS002853,LDL,filter_20,tail5_frac_AFR,0.38095238095238093,,,0.23809523809523808,,,0.14285714285714285,,
PGS002853,LDL,filter_20,tail5_frac_AMR,0.11904761904761904,,,0.2222222222222222,,,-0.10317460317460317,,
PGS002853,LDL,filter_20,tail5_frac_EAS,0.07142857142857142,,,0.14285714285714285,,,-0.07142857142857142,,
PGS002853,LDL,filter_20,tail5_frac_EUR,0.25396825396825395,,,0.14285714285714285,,,0.1111111111111111,,
PGS002853,LDL,filter_20,tail5_frac_SAS,0.1746031746031746,,,0.25396825396825395,,,-0.07936507936507936,,
PGS002853,LDL,filter_20,tail5_ancestry_L1,0.5079365079365079,,,0.0,,,0.5079365079365079,,
PGS002858,LDL,filter_20,mean_abs_delta_EUR,0.1324030307478598,0.10346876073072242,0.18403175654456172,0.37752654635908756,0.2835154317544518,0.47601197251214317,-0.24512351561122775,0.24512351561122775,
PGS002858,LDL,filter_20,kendall_w,0.08148148148148149,,,0.07361111111111111,,,0.007870370370370375,-0.007870370370370375,
PGS002858,LDL,filter_20,median_I2_retained,0.0,,,0.048610735684633255,,,-0.048610735684633255,0.048610735684633255,383065.0
PGS002858,LDL,filter_20,mean_sign_concordance_retained,0.5978500843048096,,,0.5854030251502991,,,0.012447059154510498,0.012447059154510498,383065.0
PGS002858,LDL,filter_20,weight_retained_frac,0.9301941482991339,,,1.0,,,-0.06980585170086606,0.06980585170086606,
PGS002858,LDL,filter_20,tail5_frac_AFR,0.3888888888888889,,,0.2698412698412698,,,0.11904761904761907,,
PGS002858,LDL,filter_20,tail5_frac_AMR,0.16666666666666666,,,0.18253968253968253,,,-0.015873015873015872,,
PGS002858,LDL,filter_20,tail5_frac_EAS,0.05555555555555555,,,0.10317460317460317,,,-0.047619047619047616,,
PGS002858,LDL,filter_20,tail5_frac_EUR,0.24603174603174602,,,0.10317460317460317,,,0.14285714285714285,,
PGS002858,LDL,filter_20,tail5_frac_SAS,0.14285714285714285,,,0.3412698412698413,,,-0.19841269841269843,,
PGS002858,LDL,filter_20,tail5_ancestry_L1,0.5238095238095238,,,0.0,,,0.5238095238095238,,
PGS003092,BMI,filter_20,mean_abs_delta_EUR,0.3669662179859083,0.3222422666047004,0.43338456628055777,0.3476313487872348,0.2899153501090985,0.4131796117324976,0.0193348691986735,-0.0193348691986735,
PGS003092,BMI,filter_20,kendall_w,0.08148148148148149,,,0.07361111111111111,,,0.007870370370370375,-0.007870370370370375,
PGS003092,BMI,filter_20,median_I2_retained,0.004169835243374109,,,0.16855233907699585,,,-0.16438250383362174,0.16438250383362174,720997.0
PGS003092,BMI,filter_20,mean_sign_concordance_retained,0.590610921382904,,,0.5798572897911072,,,0.010753631591796875,0.010753631591796875,720997.0
PGS003092,BMI,filter_20,weight_retained_frac,0.9272674361736702,,,1.0,,,-0.07273256382632975,0.07273256382632975,
PGS003092,BMI,filter_20,tail5_frac_AFR,0.12698412698412698,,,0.031746031746031744,,,0.09523809523809523,,
PGS003092,BMI,filter_20,tail5_frac_AMR,0.1349206349206349,,,0.1349206349206349,,,0.0,,
PGS003092,BMI,filter_20,tail5_frac_EAS,0.05555555555555555,,,0.3253968253968254,,,-0.2698412698412699,,
PGS003092,BMI,filter_20,tail5_frac_EUR,0.36507936507936506,,,0.20634920634920634,,,0.15873015873015872,,
PGS003092,BMI,filter_20,tail5_frac_SAS,0.31746031746031744,,,0.30158730158730157,,,0.015873015873015872,,
PGS003092,BMI,filter_20,tail5_ancestry_L1,0.5396825396825398,,,0.0,,,0.5396825396825398,,
PGS000014,CAD,filter_20,mean_abs_delta_EUR,3.247609295398786,3.0533848876002856,3.542772276696768,3.498806555533649,3.280194210648079,3.7982305628079067,-0.2511972601348629,0.2511972601348629,
PGS000014,CAD,filter_20,kendall_w,0.08148148148148149,,,0.07361111111111111,,,0.007870370370370375,-0.007870370370370375,
PGS000014,CAD,filter_20,median_I2_retained,0.0,,,0.0,,,0.0,0.0,213073.0
PGS000014,CAD,filter_20,mean_sign_concordance_retained,0.6204138398170471,,,0.6188855171203613,,,0.001528322696685791,0.001528322696685791,213073.0
PGS000014,CAD,filter_20,weight_retained_frac,0.8713855148607949,,,1.0,,,-0.12861448513920515,0.12861448513920515,
PGS000014,CAD,filter_20,tail5_frac_AFR,1.0,,,0.4365079365079365,,,0.5634920634920635,,
PGS000014,CAD,filter_20,tail5_frac_AMR,0.0,,,0.0,,,0.0,,
PGS000014,CAD,filter_20,tail5_frac_EAS,0.0,,,0.5634920634920635,,,-0.5634920634920635,,
PGS000014,CAD,filter_20,tail5_frac_EUR,0.0,,,0.0,,,0.0,,
PGS000014,CAD,filter_20,tail5_frac_SAS,0.0,,,0.0,,,0.0,,
PGS000014,CAD,filter_20,tail5_ancestry_L1,1.126984126984127,,,0.0,,,1.126984126984127,,
PGS004840,T2D,filter_20,mean_abs_delta_EUR,2.923159354762857,2.7030252438622333,3.144115937879982,2.746743320529516,2.6106161839154063,2.9408570838911556,0.17641603423334073,-0.17641603423334073,
PGS004840,T2D,filter_20,kendall_w,0.08148148148148149,,,0.07361111111111111,,,0.007870370370370375,-0.007870370370370375,
PGS004840,T2D,filter_20,median_I2_retained,0.0,,,0.0,,,0.0,0.0,289966.0
PGS004840,T2D,filter_20,mean_sign_concordance_retained,0.6330530047416687,,,0.6334612965583801,,,-0.0004082918167114258,-0.0004082918167114258,289966.0
PGS004840,T2D,filter_20,weight_retained_frac,0.8304677831718547,,,1.0,,,-0.16953221682814534,0.16953221682814534,
PGS004840,T2D,filter_20,tail5_frac_AFR,1.0,,,0.9603174603174603,,,0.03968253968253965,,
PGS004840,T2D,filter_20,tail5_frac_AMR,0.0,,,0.0,,,0.0,,
PGS004840,T2D,filter_20,tail5_frac_EAS,0.0,,,0.031746031746031744,,,-0.031746031746031744,,
PGS004840,T2D,filter_20,tail5_frac_EUR,0.0,,,0.0,,,0.0,,
